latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,Exceeding allowed transaction limit.
11.1601,105.1999,317.3,1.1,1.0,2020-01-14,633.0,Aqua,MODIS,44.0,6.03,302.3,8.0,D,0.0,
11.1314,104.7909,321.2,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,66.0,6.03,306.0,6.8,D,0.0,
11.1836,105.0994,325.6,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,73.0,6.03,301.0,17.4,D,0.0,
10.9941,103.6933,316.9,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,37.0,6.03,302.9,5.9,D,0.0,
11.4371,105.6754,330.6,1.1,1.0,2020-01-14,633.0,Aqua,MODIS,79.0,6.03,306.8,19.9,D,0.0,
11.4477,105.6129,321.9,1.1,1.0,2020-01-14,633.0,Aqua,MODIS,65.0,6.03,306.4,7.9,D,0.0,
11.0751,104.7205,326.9,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,76.0,6.03,304.1,14.1,D,0.0,
11.3304,104.4421,328.6,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,79.0,6.03,307.4,15.5,D,0.0,
11.7413,104.2258,318.0,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,19.0,6.03,303.4,5.5,D,0.0,
11.6806,103.8629,322.7,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,56.0,6.03,304.1,9.2,D,0.0,
13.8763,105.3051,333.2,1.1,1.1,2020-01-14,634.0,Aqua,MODIS,82.0,6.03,306.2,23.9,D,0.0,
13.8749,105.2949,334.3,1.1,1.1,2020-01-14,634.0,Aqua,MODIS,83.0,6.03,305.5,26.7,D,0.0,
13.5745,103.1351,327.7,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,41.0,6.03,308.3,11.0,D,0.0,
13.5731,103.126,336.0,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,81.0,6.03,308.7,21.9,D,0.0,
13.5718,103.1168,331.4,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,33.0,6.03,309.7,15.9,D,0.0,
13.5375,102.8789,337.9,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,86.0,6.03,307.4,25.2,D,0.0,
13.5361,102.8697,364.5,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,100.0,6.03,309.4,83.6,D,0.0,
13.5348,102.8606,351.7,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,95.0,6.03,308.8,50.4,D,0.0,
11.6793,103.8538,331.0,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,81.0,6.03,303.3,19.0,D,0.0,
13.5282,102.8147,334.3,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,83.0,6.03,312.0,15.7,D,0.0,
11.6745,104.0774,327.1,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,77.0,6.03,307.6,11.6,D,0.0,
11.9462,105.9049,326.1,1.1,1.1,2020-01-14,633.0,Aqua,MODIS,37.0,6.03,310.6,11.4,D,0.0,
11.9253,105.7506,357.9,1.1,1.1,2020-01-14,633.0,Aqua,MODIS,98.0,6.03,314.3,74.6,D,0.0,
11.9239,105.7404,345.1,1.1,1.1,2020-01-14,633.0,Aqua,MODIS,91.0,6.03,311.3,41.3,D,0.0,
11.7234,104.2285,337.0,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,86.0,6.03,304.8,26.9,D,0.0,
11.7221,104.2194,352.6,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,96.0,6.03,306.2,56.6,D,0.0,
11.7323,104.2271,332.5,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,82.0,6.03,303.3,20.9,D,0.0,
11.7311,104.2181,336.7,1.0,1.0,2020-01-14,633.0,Aqua,MODIS,86.0,6.03,306.6,26.8,D,0.0,
13.8843,105.2935,328.3,1.1,1.1,2020-01-14,634.0,Aqua,MODIS,76.0,6.03,306.1,19.2,D,0.0,
13.8834,104.3476,328.1,1.2,1.1,2020-01-14,330.0,Terra,MODIS,78.0,6.03,305.5,18.5,D,0.0,
13.6747,105.8797,316.4,1.0,1.0,2020-01-14,330.0,Terra,MODIS,30.0,6.03,304.0,6.2,D,0.0,
13.7596,105.2765,320.7,1.1,1.0,2020-01-14,330.0,Terra,MODIS,68.0,6.03,304.3,9.0,D,0.0,
13.605,105.7866,339.2,1.0,1.0,2020-01-14,330.0,Terra,MODIS,88.0,6.03,304.4,34.7,D,0.0,
14.4771,105.6092,318.4,1.1,1.0,2020-01-14,330.0,Terra,MODIS,70.0,6.03,303.9,8.0,D,0.0,
14.4699,105.7262,321.0,1.0,1.0,2020-01-14,330.0,Terra,MODIS,74.0,6.03,303.7,9.1,D,0.0,
15.0581,101.543,320.1,1.9,1.3,2020-01-14,330.0,Terra,MODIS,69.0,6.03,301.4,19.3,D,0.0,
14.5307,105.6827,322.1,1.1,1.0,2020-01-14,330.0,Terra,MODIS,75.0,6.03,305.8,9.3,D,0.0,
14.9535,103.7644,319.7,1.3,1.1,2020-01-14,330.0,Terra,MODIS,62.0,6.03,305.2,8.9,D,0.0,
15.2279,101.6466,319.2,1.9,1.3,2020-01-14,330.0,Terra,MODIS,66.0,6.03,302.2,14.2,D,0.0,
15.0289,103.278,317.6,1.4,1.2,2020-01-14,330.0,Terra,MODIS,55.0,6.03,303.8,8.5,D,0.0,
14.6928,105.9048,321.8,1.0,1.0,2020-01-14,330.0,Terra,MODIS,0.0,6.03,302.5,12.1,D,0.0,
15.09,103.6467,318.8,1.3,1.1,2020-01-14,330.0,Terra,MODIS,59.0,6.03,304.9,8.3,D,0.0,
15.4617,100.8034,317.3,2.2,1.4,2020-01-14,330.0,Terra,MODIS,63.0,6.03,297.9,18.6,D,0.0,
14.9912,104.9735,317.6,1.1,1.1,2020-01-14,330.0,Terra,MODIS,61.0,6.03,304.1,7.3,D,0.0,
14.9966,104.9702,319.7,1.1,1.1,2020-01-14,330.0,Terra,MODIS,67.0,6.03,304.0,9.0,D,0.0,
15.5376,101.4979,317.0,1.9,1.4,2020-01-14,330.0,Terra,MODIS,58.0,6.03,300.9,13.7,D,0.0,
15.0977,105.4567,317.5,1.1,1.0,2020-01-14,330.0,Terra,MODIS,65.0,6.03,304.0,8.5,D,0.0,
15.6733,101.2229,318.6,2.0,1.4,2020-01-14,330.0,Terra,MODIS,66.0,6.03,299.1,20.5,D,0.0,
15.5029,103.6134,319.6,1.4,1.2,2020-01-14,330.0,Terra,MODIS,64.0,6.03,304.3,9.9,D,0.0,
14.4276,105.7043,320.0,1.0,1.0,2020-01-14,330.0,Terra,MODIS,52.0,6.03,303.4,8.3,D,0.0,
14.7974,102.3369,322.8,1.6,1.3,2020-01-14,330.0,Terra,MODIS,71.0,6.03,302.7,20.9,D,0.0,
14.7983,102.3302,322.9,1.6,1.3,2020-01-14,330.0,Terra,MODIS,72.0,6.03,302.6,19.9,D,0.0,
14.295,105.7274,340.1,1.0,1.0,2020-01-14,330.0,Terra,MODIS,90.0,6.03,303.3,39.4,D,0.0,
14.2922,103.9766,318.1,1.2,1.1,2020-01-14,330.0,Terra,MODIS,64.0,6.03,304.4,8.7,D,0.0,
14.2938,103.9651,321.5,1.3,1.1,2020-01-14,330.0,Terra,MODIS,52.0,6.03,302.2,11.4,D,0.0,
14.3069,103.9435,324.4,1.3,1.1,2020-01-14,330.0,Terra,MODIS,55.0,6.03,302.6,17.4,D,0.0,
14.8029,99.8419,317.3,2.5,1.5,2020-01-14,330.0,Terra,MODIS,66.0,6.03,297.5,23.0,D,0.0,
14.2815,104.29,315.9,1.2,1.1,2020-01-14,330.0,Terra,MODIS,41.0,6.03,303.6,6.6,D,0.0,
14.1074,105.8815,324.7,1.0,1.0,2020-01-14,330.0,Terra,MODIS,77.0,6.03,305.2,13.7,D,0.0,
14.1088,105.872,322.5,1.0,1.0,2020-01-14,330.0,Terra,MODIS,56.0,6.03,304.4,11.1,D,0.0,
14.2674,104.8203,317.5,1.1,1.1,2020-01-14,330.0,Terra,MODIS,51.0,6.03,304.4,6.6,D,0.0,
15.8701,100.6497,317.8,2.3,1.5,2020-01-14,330.0,Terra,MODIS,65.0,6.03,295.6,26.4,D,0.0,
14.3421,104.3543,331.6,1.2,1.1,2020-01-14,330.0,Terra,MODIS,73.0,6.03,303.4,28.3,D,0.0,
14.2029,105.9213,333.0,1.0,1.0,2020-01-14,330.0,Terra,MODIS,85.0,6.03,306.1,23.9,D,0.0,
14.2043,105.9119,334.5,1.0,1.0,2020-01-14,330.0,Terra,MODIS,86.0,6.03,305.5,26.6,D,2.0,
14.212,105.9227,320.6,1.0,1.0,2020-01-14,330.0,Terra,MODIS,41.0,6.03,307.5,9.3,D,0.0,
14.3689,104.8204,330.9,1.1,1.1,2020-01-14,330.0,Terra,MODIS,83.0,6.03,305.5,22.8,D,0.0,
14.3703,104.81,328.3,1.1,1.1,2020-01-14,330.0,Terra,MODIS,81.0,6.03,305.6,19.6,D,0.0,
14.2568,105.7998,318.2,1.0,1.0,2020-01-14,330.0,Terra,MODIS,71.0,6.03,303.9,6.6,D,0.0,
14.2581,105.7903,321.1,1.0,1.0,2020-01-14,330.0,Terra,MODIS,75.0,6.03,304.1,9.8,D,0.0,
14.2936,105.737,331.8,1.0,1.0,2020-01-14,330.0,Terra,MODIS,85.0,6.03,305.2,25.5,D,0.0,
14.3453,104.3503,342.9,1.2,1.1,2020-01-14,330.0,Terra,MODIS,91.0,6.03,303.7,53.1,D,0.0,
15.512,103.7036,319.6,1.3,1.1,2020-01-14,330.0,Terra,MODIS,64.0,6.03,304.1,10.1,D,0.0,
15.6036,103.8601,317.7,1.3,1.1,2020-01-14,330.0,Terra,MODIS,58.0,6.03,301.7,9.3,D,0.0,
15.6013,103.866,321.6,1.3,1.1,2020-01-14,330.0,Terra,MODIS,69.0,6.03,301.6,15.3,D,0.0,
13.4485,105.4049,318.1,1.1,1.0,2020-01-14,330.0,Terra,MODIS,63.0,6.03,301.4,9.6,D,0.0,
13.4743,105.2901,319.9,1.1,1.0,2020-01-14,330.0,Terra,MODIS,67.0,6.03,305.5,9.5,D,0.0,
13.5813,104.5355,319.4,1.1,1.1,2020-01-14,330.0,Terra,MODIS,63.0,6.03,305.2,7.6,D,0.0,
13.496,105.3886,315.6,1.1,1.0,2020-01-14,330.0,Terra,MODIS,44.0,6.03,302.7,5.8,D,0.0,
13.5313,105.4037,316.5,1.1,1.0,2020-01-14,330.0,Terra,MODIS,53.0,6.03,302.9,6.8,D,0.0,
13.5437,105.3164,318.4,1.1,1.0,2020-01-14,330.0,Terra,MODIS,63.0,6.03,304.9,7.6,D,0.0,
14.0909,101.2429,317.5,1.9,1.4,2020-01-14,330.0,Terra,MODIS,67.0,6.03,298.9,18.7,D,0.0,
13.5405,105.4049,315.9,1.1,1.0,2020-01-14,330.0,Terra,MODIS,34.0,6.03,302.7,6.4,D,0.0,
13.571,104.4697,325.5,1.2,1.1,2020-01-14,330.0,Terra,MODIS,71.0,6.03,307.1,14.9,D,0.0,
17.9285,103.2644,317.8,1.6,1.2,2020-01-14,329.0,Terra,MODIS,71.0,6.03,298.1,17.3,D,0.0,
15.9302,103.9298,329.0,1.3,1.1,2020-01-14,329.0,Terra,MODIS,80.0,6.03,301.7,33.6,D,0.0,
16.7139,99.8751,319.9,2.7,1.6,2020-01-14,329.0,Terra,MODIS,73.0,6.03,292.3,51.8,D,0.0,
16.7183,99.8827,316.8,2.7,1.6,2020-01-14,329.0,Terra,MODIS,69.0,6.03,291.8,39.6,D,0.0,
17.0315,100.2788,315.9,2.5,1.5,2020-01-14,329.0,Terra,MODIS,63.0,6.03,297.5,25.0,D,0.0,
16.8467,102.679,314.7,1.6,1.3,2020-01-14,329.0,Terra,MODIS,59.0,6.03,299.6,9.2,D,0.0,
16.923,103.7241,317.2,1.4,1.2,2020-01-14,329.0,Terra,MODIS,64.0,6.03,302.1,9.4,D,0.0,
17.0378,103.9549,316.1,1.4,1.2,2020-01-14,329.0,Terra,MODIS,61.0,6.03,300.3,10.6,D,0.0,
17.1485,103.3855,317.1,1.5,1.2,2020-01-14,329.0,Terra,MODIS,66.0,6.03,301.4,10.2,D,0.0,
16.0765,101.5673,316.2,1.9,1.4,2020-01-14,329.0,Terra,MODIS,63.0,6.03,300.4,15.6,D,0.0,
14.0384,105.7201,333.0,1.0,1.0,2020-01-14,330.0,Terra,MODIS,84.0,6.03,303.7,26.7,D,0.0,
13.449,105.3359,315.8,1.1,1.0,2020-01-14,330.0,Terra,MODIS,41.0,6.03,303.9,4.9,D,0.0,
13.5606,104.4035,329.2,1.2,1.1,2020-01-14,330.0,Terra,MODIS,80.0,6.03,306.1,19.4,D,0.0,
13.3407,104.9368,321.9,1.1,1.0,2020-01-14,330.0,Terra,MODIS,72.0,6.03,306.6,8.6,D,0.0,
13.3421,104.9268,319.7,1.1,1.0,2020-01-14,330.0,Terra,MODIS,56.0,6.03,305.8,6.3,D,0.0,
13.4101,104.4451,325.0,1.2,1.1,2020-01-14,330.0,Terra,MODIS,77.0,6.03,304.5,16.1,D,0.0,
13.368,104.7831,322.4,1.1,1.1,2020-01-14,330.0,Terra,MODIS,72.0,6.03,304.1,12.6,D,0.0,
13.3694,104.7729,318.7,1.1,1.1,2020-01-14,330.0,Terra,MODIS,50.0,6.03,304.2,7.4,D,0.0,
13.351,104.9755,319.5,1.1,1.0,2020-01-14,330.0,Terra,MODIS,52.0,6.03,306.4,5.4,D,0.0,
13.3816,104.7539,318.6,1.1,1.1,2020-01-14,330.0,Terra,MODIS,45.0,6.03,304.9,7.2,D,0.0,
13.316,105.36,316.3,1.1,1.0,2020-01-14,330.0,Terra,MODIS,52.0,6.03,302.6,9.1,D,0.0,
13.5621,104.3928,325.8,1.2,1.1,2020-01-14,330.0,Terra,MODIS,76.0,6.03,304.8,14.6,D,0.0,
13.3925,104.951,336.2,1.1,1.0,2020-01-14,330.0,Terra,MODIS,86.0,6.03,307.9,30.0,D,0.0,
13.4154,104.9235,321.9,1.1,1.0,2020-01-14,330.0,Terra,MODIS,72.0,6.03,308.2,7.0,D,0.0,
13.4168,104.9135,324.6,1.1,1.0,2020-01-14,330.0,Terra,MODIS,75.0,6.03,308.1,10.3,D,0.0,
13.4426,104.8659,325.3,1.1,1.0,2020-01-14,330.0,Terra,MODIS,75.0,6.03,302.8,14.9,D,0.0,
13.4477,104.8727,320.2,1.1,1.0,2020-01-14,330.0,Terra,MODIS,63.0,6.03,302.3,9.0,D,0.0,
13.4491,104.8625,318.8,1.1,1.0,2020-01-14,330.0,Terra,MODIS,54.0,6.03,303.7,7.3,D,0.0,
13.4404,104.9943,321.2,1.1,1.0,2020-01-14,330.0,Terra,MODIS,66.0,6.03,308.3,8.1,D,0.0,
13.4187,105.3513,319.5,1.1,1.0,2020-01-14,330.0,Terra,MODIS,66.0,6.03,304.6,8.4,D,0.0,
13.4196,105.4105,317.4,1.1,1.0,2020-01-14,330.0,Terra,MODIS,57.0,6.03,302.2,8.8,D,0.0,
13.4117,104.882,321.7,1.1,1.0,2020-01-14,330.0,Terra,MODIS,62.0,6.03,306.3,9.1,D,0.0,
14.796,99.8352,319.4,2.5,1.5,2020-01-14,330.0,Terra,MODIS,70.0,6.03,297.7,31.0,D,0.0,
14.2974,103.7882,324.4,1.3,1.1,2020-01-14,330.0,Terra,MODIS,75.0,6.03,302.2,20.9,D,0.0,
14.1822,104.632,321.8,1.1,1.1,2020-01-14,330.0,Terra,MODIS,72.0,6.03,304.7,11.1,D,0.0,
13.0627,104.9497,324.8,1.1,1.0,2020-01-14,330.0,Terra,MODIS,76.0,6.03,303.5,15.6,D,0.0,
13.0683,104.9566,315.6,1.1,1.0,2020-01-14,330.0,Terra,MODIS,15.0,6.03,302.4,6.3,D,0.0,
13.0697,104.9467,320.7,1.1,1.0,2020-01-14,330.0,Terra,MODIS,68.0,6.03,302.5,11.8,D,0.0,
12.9412,105.9219,320.0,1.0,1.0,2020-01-14,330.0,Terra,MODIS,66.0,6.03,303.4,9.5,D,0.0,
12.9526,105.9708,319.8,1.0,1.0,2020-01-14,330.0,Terra,MODIS,27.0,6.03,304.3,8.8,D,0.0,
13.3852,102.9042,333.3,1.4,1.2,2020-01-14,330.0,Terra,MODIS,85.0,6.03,303.5,40.0,D,0.0,
13.3841,103.0735,323.1,1.4,1.2,2020-01-14,330.0,Terra,MODIS,70.0,6.03,303.1,16.1,D,0.0,
13.4186,102.8954,318.0,1.4,1.2,2020-01-14,330.0,Terra,MODIS,66.0,6.03,303.0,9.8,D,0.0,
13.3864,102.4477,317.5,1.5,1.2,2020-01-14,330.0,Terra,MODIS,65.0,6.03,301.6,11.0,D,0.0,
13.2751,104.4738,313.5,1.1,1.1,2020-01-14,330.0,Terra,MODIS,42.0,6.03,302.7,6.1,D,0.0,
13.5209,105.7966,317.1,1.0,1.0,2020-01-14,330.0,Terra,MODIS,57.0,6.03,303.7,7.4,D,0.0,
13.5222,105.7872,334.4,1.0,1.0,2020-01-14,330.0,Terra,MODIS,84.0,6.03,305.1,28.0,D,0.0,
13.6059,105.2618,320.3,1.1,1.0,2020-01-14,330.0,Terra,MODIS,62.0,6.03,306.5,6.8,D,0.0,
13.7509,104.2121,317.9,1.2,1.1,2020-01-14,330.0,Terra,MODIS,55.0,6.03,304.4,6.7,D,0.0,
13.7606,104.2135,319.1,1.2,1.1,2020-01-14,330.0,Terra,MODIS,64.0,6.03,305.4,8.3,D,0.0,
13.7054,104.7557,324.1,1.1,1.1,2020-01-14,330.0,Terra,MODIS,73.0,6.03,307.4,11.4,D,0.0,
13.7068,104.7454,334.1,1.1,1.1,2020-01-14,330.0,Terra,MODIS,84.0,6.03,308.4,26.4,D,0.0,
14.0878,101.9851,312.0,1.7,1.3,2020-01-14,330.0,Terra,MODIS,42.0,6.03,297.5,9.9,D,0.0,
13.6966,104.2982,320.5,1.2,1.1,2020-01-14,330.0,Terra,MODIS,45.0,6.03,303.1,10.0,D,0.0,
13.6935,105.0899,316.6,1.1,1.0,2020-01-14,330.0,Terra,MODIS,50.0,6.03,304.2,6.3,D,0.0,
13.1898,102.9961,321.5,1.4,1.2,2020-01-14,330.0,Terra,MODIS,72.0,6.03,302.6,15.9,D,0.0,
12.7574,105.7912,332.0,1.0,1.0,2020-01-14,330.0,Terra,MODIS,82.0,6.03,304.4,23.3,D,0.0,
13.9942,103.5335,318.2,1.3,1.1,2020-01-14,330.0,Terra,MODIS,66.0,6.03,302.9,8.5,D,0.0,
13.6954,105.8635,315.0,1.0,1.0,2020-01-14,330.0,Terra,MODIS,42.0,6.03,302.1,5.7,D,0.0,
13.8387,104.9119,322.6,1.1,1.0,2020-01-14,330.0,Terra,MODIS,68.0,6.03,301.3,12.4,D,0.0,
13.8481,104.9133,319.6,1.1,1.0,2020-01-14,330.0,Terra,MODIS,60.0,6.03,302.7,9.6,D,0.0,
13.9037,104.8589,346.8,1.1,1.1,2020-01-14,330.0,Terra,MODIS,93.0,6.03,305.8,55.6,D,0.0,
13.9051,104.8487,325.6,1.1,1.1,2020-01-14,330.0,Terra,MODIS,76.0,6.03,304.4,17.9,D,0.0,
13.9065,104.8385,314.6,1.1,1.1,2020-01-14,330.0,Terra,MODIS,26.0,6.03,302.2,5.4,D,0.0,
13.9123,104.8355,320.2,1.1,1.1,2020-01-14,330.0,Terra,MODIS,65.0,6.03,302.3,11.6,D,0.0,
12.7588,105.7819,343.5,1.0,1.0,2020-01-14,330.0,Terra,MODIS,91.0,6.03,304.4,42.1,D,0.0,
12.3966,105.1551,324.1,1.1,1.0,2020-01-14,330.0,Terra,MODIS,74.0,6.03,307.4,10.4,D,0.0,
12.6934,103.8098,319.1,1.2,1.1,2020-01-14,330.0,Terra,MODIS,68.0,6.03,304.0,9.8,D,0.0,
12.5637,104.9574,318.8,1.1,1.0,2020-01-14,330.0,Terra,MODIS,41.0,6.03,306.8,10.3,D,0.0,
12.565,104.9476,328.3,1.1,1.0,2020-01-14,330.0,Terra,MODIS,79.0,6.03,305.1,21.7,D,0.0,
12.5527,105.8055,326.0,1.0,1.0,2020-01-14,330.0,Terra,MODIS,76.0,6.03,305.8,14.1,D,0.0,
12.554,105.7963,328.1,1.0,1.0,2020-01-14,330.0,Terra,MODIS,79.0,6.03,306.3,16.9,D,0.0,
12.5947,105.7704,324.7,1.0,1.0,2020-01-14,330.0,Terra,MODIS,70.0,6.03,309.7,11.1,D,0.0,
12.6007,105.8564,321.6,1.0,1.0,2020-01-14,330.0,Terra,MODIS,70.0,6.03,306.5,7.0,D,0.0,
12.6936,105.9143,321.9,1.0,1.0,2020-01-14,330.0,Terra,MODIS,70.0,6.03,307.9,7.2,D,0.0,
12.4858,105.2424,320.8,1.1,1.0,2020-01-14,330.0,Terra,MODIS,68.0,6.03,306.5,7.4,D,0.0,
13.7021,104.492,347.0,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,92.0,6.03,308.2,43.9,D,0.0,
14.4757,105.6189,320.2,1.1,1.0,2020-01-14,330.0,Terra,MODIS,72.0,6.03,302.8,9.4,D,0.0,
11.8035,105.3835,328.0,1.0,1.0,2020-01-14,330.0,Terra,MODIS,29.0,6.03,306.2,14.9,D,0.0,
13.9222,105.6286,312.3,1.0,1.0,2020-01-14,330.0,Terra,MODIS,26.0,6.03,299.9,4.9,D,0.0,
14.0375,104.9424,326.5,1.1,1.1,2020-01-14,330.0,Terra,MODIS,78.0,6.03,303.5,19.7,D,0.0,
14.0389,104.9323,322.1,1.1,1.1,2020-01-14,330.0,Terra,MODIS,72.0,6.03,303.7,13.7,D,0.0,
13.9918,105.4023,322.8,1.1,1.0,2020-01-14,330.0,Terra,MODIS,74.0,6.03,301.3,13.5,D,0.0,
13.9931,105.3925,324.1,1.1,1.0,2020-01-14,330.0,Terra,MODIS,76.0,6.03,301.5,15.6,D,0.0,
14.1091,104.6367,317.0,1.1,1.1,2020-01-14,330.0,Terra,MODIS,24.0,6.03,303.4,7.2,D,0.0,
13.9825,105.5982,314.5,1.0,1.0,2020-01-14,330.0,Terra,MODIS,47.0,6.03,301.7,6.1,D,0.0,
13.9922,105.5309,319.6,1.1,1.0,2020-01-14,330.0,Terra,MODIS,51.0,6.03,304.8,8.9,D,0.0,
13.9209,105.6381,323.5,1.0,1.0,2020-01-14,330.0,Terra,MODIS,75.0,6.03,301.1,15.7,D,0.0,
14.1957,104.084,317.4,1.2,1.1,2020-01-14,330.0,Terra,MODIS,63.0,6.03,302.7,8.3,D,0.0,
14.1032,104.8542,316.7,1.1,1.1,2020-01-14,330.0,Terra,MODIS,46.0,6.03,303.7,6.1,D,0.0,
14.241,103.8282,314.5,1.3,1.1,2020-01-14,330.0,Terra,MODIS,43.0,6.03,300.9,7.5,D,0.0,
14.2425,103.8165,324.6,1.3,1.1,2020-01-14,330.0,Terra,MODIS,75.0,6.03,302.6,21.7,D,0.0,
14.1329,104.848,329.1,1.1,1.1,2020-01-14,330.0,Terra,MODIS,80.0,6.03,306.1,21.9,D,0.0,
14.1343,104.8377,319.3,1.1,1.1,2020-01-14,330.0,Terra,MODIS,64.0,6.03,305.3,9.2,D,0.0,
14.3877,103.0289,314.4,1.4,1.2,2020-01-14,330.0,Terra,MODIS,51.0,6.03,300.7,8.7,D,0.0,
14.1093,105.1543,317.8,1.1,1.0,2020-01-14,330.0,Terra,MODIS,49.0,6.03,305.7,8.3,D,0.0,
14.1676,104.7368,320.5,1.1,1.1,2020-01-14,330.0,Terra,MODIS,68.0,6.03,306.5,8.3,D,0.0,
14.1962,104.0907,317.2,1.2,1.1,2020-01-14,330.0,Terra,MODIS,62.0,6.03,302.6,8.2,D,0.0,
11.7647,105.5869,324.7,1.0,1.0,2020-01-14,330.0,Terra,MODIS,73.0,6.03,308.3,8.6,D,0.0,
13.9185,105.5889,318.1,1.0,1.0,2020-01-14,330.0,Terra,MODIS,48.0,6.03,303.2,8.8,D,0.0,
14.1204,103.9636,318.8,1.2,1.1,2020-01-14,330.0,Terra,MODIS,67.0,6.03,304.1,9.9,D,0.0,
11.7751,105.6421,320.8,1.0,1.0,2020-01-14,330.0,Terra,MODIS,31.0,6.03,306.1,5.6,D,0.0,
12.0333,105.0026,325.9,1.1,1.0,2020-01-14,330.0,Terra,MODIS,77.0,6.03,306.6,13.9,D,0.0,
12.0055,105.3839,321.6,1.0,1.0,2020-01-14,330.0,Terra,MODIS,68.0,6.03,305.4,8.5,D,0.0,
12.0068,105.3745,327.8,1.0,1.0,2020-01-14,330.0,Terra,MODIS,78.0,6.03,306.2,15.5,D,0.0,
12.3822,103.2386,315.9,1.3,1.1,2020-01-14,330.0,Terra,MODIS,24.0,6.03,301.4,8.1,D,0.0,
12.2939,104.1171,317.9,1.2,1.1,2020-01-14,330.0,Terra,MODIS,50.0,6.03,301.9,7.1,D,0.0,
12.4127,103.4697,316.5,1.3,1.1,2020-01-14,330.0,Terra,MODIS,62.0,6.03,300.5,11.3,D,0.0,
12.2272,104.9341,325.3,1.1,1.0,2020-01-14,330.0,Terra,MODIS,75.0,6.03,307.4,13.8,D,0.0,
13.9026,105.6355,337.5,1.0,1.0,2020-01-14,330.0,Terra,MODIS,88.0,6.03,302.9,33.1,D,0.0,
12.4209,104.0763,328.0,1.2,1.1,2020-01-14,330.0,Terra,MODIS,79.0,6.03,302.3,24.7,D,0.0,
13.8024,105.6927,314.6,1.0,1.0,2020-01-14,330.0,Terra,MODIS,42.0,6.03,302.9,6.0,D,0.0,
13.8751,105.3097,322.7,1.1,1.0,2020-01-14,330.0,Terra,MODIS,73.0,6.03,303.5,12.3,D,0.0,
13.8765,105.2999,318.3,1.1,1.0,2020-01-14,330.0,Terra,MODIS,56.0,6.03,302.7,8.4,D,0.0,
13.9893,104.4846,316.0,1.2,1.1,2020-01-14,330.0,Terra,MODIS,47.0,6.03,302.3,8.4,D,0.0,
14.1028,103.6404,315.2,1.3,1.1,2020-01-14,330.0,Terra,MODIS,51.0,6.03,301.9,6.6,D,0.0,
13.8871,105.2915,317.4,1.1,1.0,2020-01-14,330.0,Terra,MODIS,39.0,6.03,302.2,7.9,D,0.0,
14.1167,103.6908,319.0,1.3,1.1,2020-01-14,330.0,Terra,MODIS,68.0,6.03,303.5,11.2,D,0.0,
14.0471,104.3502,317.0,1.2,1.1,2020-01-14,330.0,Terra,MODIS,61.0,6.03,303.3,7.2,D,0.0,
12.4387,104.0896,319.7,1.2,1.1,2020-01-14,330.0,Terra,MODIS,59.0,6.03,300.4,12.8,D,0.0,
15.8555,101.427,308.7,1.2,1.1,2020-01-14,1848.0,Aqua,MODIS,75.0,6.03,293.8,11.5,N,0.0,
13.7034,104.5015,337.6,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,86.0,6.03,309.0,26.9,D,0.0,
13.7746,105.017,334.3,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,83.0,6.03,311.2,22.6,D,0.0,
13.4587,104.6636,328.5,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,42.0,6.03,306.4,11.8,D,0.0,
13.4574,104.654,420.8,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,100.0,6.03,318.3,415.6,D,0.0,
13.456,104.6443,367.2,1.0,1.0,2020-01-14,634.0,Aqua,MODIS,100.0,6.03,310.9,100.4,D,0.0,
13.6439,105.9446,331.3,1.2,1.1,2020-01-14,634.0,Aqua,MODIS,67.0,6.03,307.3,21.8,D,0.0,
13.537,105.1617,327.6,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,51.0,6.03,310.3,12.5,D,0.0,
13.5357,105.1517,328.6,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,60.0,6.03,312.3,13.0,D,0.0,
13.5178,105.0224,328.2,1.1,1.0,2020-01-14,634.0,Aqua,MODIS,75.0,6.03,311.8,13.2,D,0.0,
